time;X_value;Y_value;Z_value
1,3855;1,72861;-0,44532;11,04475
1,3877;1,8172;-0,2059;11,03757
1,3896;1,91536;0,2873;11,01602
1,392;1,92733;0,826;11,02799
1,3948;1,91776;1,11091;11,04475
1,3973;1,87945;1,66876;11,11418
1,399;1,80283;2,19309;11,24347
1,3993;1,75016;2,43969;11,29854
1,4014;1,62566;2,86586;11,36318
1,404;1,54905;3,055;11,37755
1,4054;1,42216;3,39498;11,33206
1,4079;1,32639;3,64876;11,17883
1,4101;1,2809;3,78044;11,07588
1,4121;1,23541;4,01029;10,81012
1,4141;1,21625;4,18506;10,50127
1,416;1,22823;4,26168;10,33846
1,4185;1,29287;4,4197;9,80934
1,42;1,31921;4,46279;9,6202
1,4238;1,35272;4,48673;9,22516
1,4238;1,36469;4,45082;9,02883
1,4261;1,36709;4,40054;8,68167
1,4281;1,34075;4,26168;8,51887
1,43;1,13246;3,90494;8,25072
1,4324;0,91459;3,58173;8,0951
1,4341;0,68235;3,08373;7,71681
1,4361;0,61531;2,73418;7,31459
1,4384;0,55067;2,36547;6,96743
1,44;0,51715;2,15718;6,82377
1,4416;0,4956;1,78129;6,55084
1,4442;0,50039;1,62566;6,44788
1,4461;0,55785;1,33118;6,3186
1,4478;0,59855;1,21386;6,28268
1,4499;0,73023;1,0343;6,23719
1,455;0,88107;0,96726;6,23241
1,455;0,96965;0,95768;6,24917
1,4567;1,1133;0,97923;6,33296
1,4593;1,26893;1,04866;6,45267
1,4599;1,36469;1,09654;6,5245
1,4625;1,49877;1,1995;6,66576
1,4647;1,60412;1,29766;6,8118
1,4657;1,6496;1,33357;6,86926
1,469;1,69031;1,41976;6,98897
1,47;1,71425;1,47243;7,04404
1,4719;1,74058;1,56341;7,17572
1,474;1,74777;1,66397;7,29543
1,4769;1,74537;1,72143;7,35289
1,4792;1,71664;1,88184;7,53246
1,4798;1,71425;1,93212;7,59231
1,4818;1,70228;1,98;7,65696
1,4839;1,65679;2,05662;7,75272
1,4859;1,62087;2,10211;7,79582
1,488;1,58736;2,20506;7,86046
1,4899;1,52271;2,28886;7,92511
1,4922;1,44131;2,20267;8,30339
1,4999;1,01514;1,37427;11,32008
1,4999;0,18435;0,55067;15,35461
1,4999;-0,27533;0,58897;15,34983
1,4999;-0,22745;0,69671;14,41579
1,5025;0,11492;0,91459;12,57944
1,504;0,30885;0,98162;11,94018
1,5065;0,56743;1,01754;11,33206
1,5084;0,63207;0,99838;11,22192
1,5118;0,7039;1,03908;11,13334
1,5164;0,73981;1,22823;11,09024
1,5165;0,77572;1,35991;11,08306
1,5165;0,87388;1,62087;11,17164
1,5191;0,98162;1,83396;11,41825
1,5197;1,02951;1,92015;11,55232
1,5237;1,15401;2,05422;11,81808
1,5247;1,32639;2,1045;12,05271
1,5259;1,41737;2,19069;12,11496
1,5307;1,5706;2,30801;12,23228
1,5308;1,58496;2,40857;12,34001
1,5325;1,5682;2,74854;12,74463
1,5344;1,56341;3,04303;13,22587
1,5357;1,58975;3,15316;13,33361
1,5389;1,73101;3,41653;13,16601
1,5395;1,78368;3,47159;13,04152
1,5433;1,83635;3,48356;12,91223
1,5435;1,96803;3,39977;12,61056
1,5456;2,03986;3,28484;12,47888
1,548;2,15478;3,03585;12,26579
1,5496;2,22421;3,01669;11,85878
1,5517;2,24097;3,15316;11,56669
1,5534;2,25294;3,61524;10,85322
1,5554;2,19309;4,15155;10,21396
1,5585;2,10211;4,63517;9,83329
1,5595;2,04465;4,81713;9,72555
1,5629;1,92254;4,94911;9,61781
1,5636;1,83875;5,07601;9,62738
1,5656;1,66397;5,07122;9,72315
1,5678;1,58736;5,04249;9,78301
1,5699;1,44131;4,93714;9,85483
1,5717;1,33596;4,7908;9,84047
1,5735;1,26174;4,73573;9,80455
1,5757;1,08936;4,67827;9,72315
1,5789;0,82361;4,69742;9,60823
1,5796;0,64643;4,707;9,55077
1,5818;0,23463;4,73334;9,47655
1,5835;-0,22027;4,7477;9,47176
1,5854;-0,48123;4,72615;9,53162
1,5881;-1,56341;4,72137;9,76385
1,5894;-1,8986;4,69742;9,8668
1,5938;-1,56341;4,48673;9,96018
1,5942;-1,18034;4,12042;10,17566
1,596;-1,17555;3,83551;10,3217
1,5997;-1,21865;3,2609;10,59704
1,5997;-1,24498;2,78206;10,66886
1,6018;-1,27611;2,57856;10,7359
1,6042;-1,37188;2,30083;10,88673
1,606;-1,43413;2,19069;10,95617
1,6077;-1,57778;2,02549;11,08785
1,6096;-1,79086;1,94409;11,32727
1,6139;-1,92494;1,92733;11,42543
1,6154;-2,19548;1,91536;11,60499
1,6157;-2,46842;1,87227;11,74146
1,6186;-2,6408;1,80283;11,87075
1,6194;-2,72221;1,72383;11,91624
1,6216;-2,86825;1,63285;11,93779
1,6237;-2,90896;1,45328;11,933
1,6256;-2,96402;1,23541;11,93061
1,6329;-2,97839;1,12288;11,92821
1,6329;-3,04303;0,91937;11,92342
1,634;-3,0957;0,80685;11,88033
1,6341;-3,08613;0,76614;11,81568
1,636;-3,10049;0,72784;11,67443
1,6388;-3,12922;0,74939;11,40628
1,6395;-3,14598;0,80206;11,2315
1,6421;-3,17711;0,92177;10,84603
1,6439;-3,17232;0,98641;10,62577
1,6477;-3,12443;1,14443;10,14214
1,6482;-3,02867;1,35033;9,69442
1,6496;-2,9736;1,48201;9,49091
1,6515;-2,88262;1,72383;9,13897
1,6535;-2,81798;1,91536;8,80857
1,6556;-2,8084;2,00634;8,63858
1,659;-2,79403;2,18112;8,32973
1,6595;-2,77488;2,26731;8,01369
1,6628;-2,74376;2,45645;7,85328
1,6636;-2,69348;2,61686;7,52528
1,6656;-2,65038;2,68629;7,35529
1,6674;-2,54504;2,81319;7,04883
1,6756;-2,46363;2,85149;6,75434
1,6756;-2,43011;2,85868;6,6059
1,6756;-2,42054;2,84192;6,33536
1,6756;-2,43969;2,75812;6,06481
1,6789;-2,53067;2,6408;5,80145
1,6805;-2,57616;2,57856;5,68174
1,6835;-2,62165;2,50673;5,59076
1,6845;-2,76291;2,32956;5,4495
1,6858;-2,94966;2,15957;5,33219
1,6877;-3,055;2,07577;5,30346
1,6906;-3,31358;1,91297;5,29388
1,6916;-3,58651;1,7358;5,33458
1,6938;-3,72298;1,65439;5,37049
1,6955;-4,0055;1,48441;5,45429
1,6983;-4,26407;1,2785;5,55245
1,6994;-4,38378;1,18513;5,59076
1,7037;-4,63517;0,99838;5,70329
1,7038;-4,76207;0,90261;5,76554
1,7056;-4,98982;0,73502;5,89004
1,7078;-5,21726;0,61052;6,04805
1,7098;-5,34895;0,55545;6,09115
1,712;-5,61231;0,44772;6,17255
1,7138;-5,86609;0,33279;6,25395
1,7163;-5,97862;0,27294;6,25395
1,7194;-6,17973;0,14844;6,16776
1,7208;-6,32339;0,06464;6,06002
1,7222;-6,38085;-0,16281;5,77272
1,7244;-6,47901;-0,43096;5,38725
1,7256;-6,5221;-0,57461;5,19332
1,7277;-6,62266;-0,84755;4,80756
1,7297;-6,79265;-1,10373;4,57532
1,7319;-6,88602;-1,18752;4,55138
1,7337;-7,07995;-1,29766;4,66869
1,7357;-7,24515;-1,29287;4,92278
1,7392;-7,38162;-1,15401;5,26515
1,7404;-7,4319;-1,07021;5,4495
1,7419;-7,48457;-0,99838;5,64822
1,7436;-7,61147;-0,84276;6,07678
1,7489;-7,76709;-0,71347;6,55323
1,7489;-7,85807;-0,64404;6,79744
1,7498;-8,03763;-0,53151;7,32177
1,7552;-8,19805;-0,4118;7,83892
1,7553;-8,26029;-0,36631;8,08073
1,756;-8,32015;-0,2897;8,69604
1,759;-8,24593;-0,2873;8,7942
1,7596;-8,16213;-0,29209;8,75111
1,764;-7,98257;-0,30885;8,79181
1,764;-7,90835;-0,30885;8,92109
1,7656;-7,79582;-0,32561;9,2084
1,7675;-7,70963;-0,33998;9,28741
1,7695;-7,66893;-0,34477;9,25868
1,7728;-7,56837;-0,35913;9,14376
1,774;-7,46781;-0,36631;8,99053
1,7757;-7,42951;-0,35913;8,90434
1,7785;-7,39838;-0,31603;8,76308
1,7797;-7,41993;-0,29449;8,67928
1,7816;-7,50852;-0,30406;8,53802
1,7835;-7,60428;-0,38068;8,43507
1,7857;-7,64977;-0,45011;8,38719
1,7875;-7,71921;-0,58419;8,27945
1,7895;-7,71202;-0,66319;8,09031
1,7936;-7,6785;-0,69432;7,9706
1,7939;-7,56598;-0,66798;7,67132
1,7957;-7,31937;-0,6201;7,31459
1,7985;-7,02728;-0,38786;7,0201
1,7995;-6,87884;-0,29928;6,92194
1,8017;-6,72322;-0,2083;6,8525
1,8036;-6,42394;0,00958;6,82856
1,811;-6,10791;0,2059;6,87884
1,8113;-5,96186;0,29688;6,91715
1,8113;-5,70089;0,44293;7,00573
1,8118;-5,46866;0,54827;7,15657
1,8162;-5,36571;0,60573;7,23797
1,8163;-5,19811;0,69671;7,42951
1,8186;-5,05446;0,72305;7,64977
1,8195;-5,01136;0,72544;7,7623
1,8238;-4,94672;0,69432;8,01609
1,8239;-4,93235;0,67038;8,15256
1,8255;-4,94193;0,58897;8,38479
1,8277;-4,97784;0,51475;8,66252
1,8294;-5,01855;0,47645;8,78463
1,8315;-5,09277;0,39744;8,9618
1,8339;-5,21248;0,31364;9,04799
1,8358;-5,26754;0,26576;9,05517
1,8383;-5,43035;0,16999;9,02165
1,8394;-5,54288;0,1221;8,96658
1,8453;-5,76075;0,05746;8,78223
1,8453;-5,89722;0,01197;8,58351
1,8464;-5,92595;-0,00479;8,49732
1,8477;-5,95228;-0,01676;8,3417
1,8497;-5,97144;-0,04549;8,14777
1,852;-5,9858;-0,07901;8,04482
1,8534;-6,11748;-0,42138;7,78145
1,8559;-6,21086;-0,56024;7,60668
1,8584;-6,33775;-0,62968;7,13023
1,8595;-6,43352;-0,5794;7,0201
1,8617;-6,54605;-0,52194;6,92912
1,8643;-6,8142;-0,38307;6,73998
1,866;-7,11108;-0,22505;6,59872
1,8675;-7,25712;-0,16759;6,51971
1,8698;-7,50852;-0,09337;6,40718
1,8717;-7,72878;-0,13647;6,3569
1,8734;-7,83173;-0,17717;6,37127
1,8758;-7,99933;-0,2873;6,46943
1,8834;-8,13101;-0,42856;6,63463
1,8835;-8,20283;-0,4956;6,72322
1,8835;-8,30579;-0,60094;6,85729
1,8841;-8,33452;-0,64643;6,90997
1,8866;-8,35367;-0,71587;6,95067
1,8881;-8,30579;-0,73502;6,95785
1,8897;-8,25072;-0,72305;6,9387
1,8939;-8,12861;-0,69671;6,8549
1,894;-7,97539;-0,68474;6,73279
1,8975;-7,89398;-0,62489;6,63942
1,8993;-7,70005;-0,55785;6,43113
1,8999;-7,58752;-0,50996;6,31141
1,9015;-7,31698;-0,40701;6,04566
1,9037;-7,00573;-0,32322;5,77751
1,9056;-6,84053;-0,29209;5,65062
1,9075;-6,47661;-0,39744;5,31782
1,9097;-6,05045;-0,31843;5,03531
1,9116;-5,83018;-0,2083;4,92517
1,9138;-5,43753;0,08619;4,71179
1,9155;-5,26994;0,22266;4,60405
1,9227;-4,84347;0,56982;4,39097
1,9227;-4,71179;0,65362;4,37181
1,9227;-4,57053;0,72065;4,45082
1,9237;-4,30238;0,79487;5,20769
1,9257;-4,16831;1,01035;5,27473
1,9282;-4,11084;1,13006;5,04728
1,9298;-4,01029;1,27611;4,74052
1,9317;-3,86185;1,39343;4,59687
1,9341;-3,77326;1,42934;4,58968
1,9357;-3,55778;1,4437;4,79559
1,9388;-3,304;1,45089;5,19572
1,9394;-3,16274;1,45328;5,47584
1,9415;-2,88741;1,42216;6,20607
1,9436;-2,74854;1,42934;6,63463
1,9456;-2,50194;1,43892;7,52528
1,9485;-2,35829;1,42934;8,40874
1,9558;-2,33195;1,45089;8,83251
1,9558;-2,35829;1,48919;9,64175
1,9558;-2,4349;1,48919;10,02243
1,9558;-2,66953;1,46046;10,72632
1,9586;-3,01191;1,42934;11,37036
1,9601;-3,20823;1,41497;11,66246
1,9617;-3,62722;1,35991;12,17721
1,9641;-4,0462;1,31442;12,55549
1,966;-4,23295;1,30723;12,68957
1,968;-4,55138;1,31681;12,83561
1,9701;-4,82192;1,34315;12,87871
1,9718;-4,94911;1,36948;12,86434
1,9736;-5,21726;1,41258;12,85716
1,9757;-5,34655;1,42694;12,82604
1,9795;-5,63625;1,43173;12,44297
1,9795;-5,69132;1,42694;12,27537
1,9821;-5,73202;1,42455;12,09102
1,9849;-5,77751;1,37427;11,64809
1,9867;-5,77751;1,31202;11,1501
1,9883;-5,78708;1,26653;10,91546
1,9899;-5,82539;1,15879;10,46296
1,9917;-5,88285;1,09176;10,25706
1,9936;-5,88046;0,96726;9,8668
2;-5,82779;0,84515;9,52443
2;-5,77751;0,71108;9,27304
2,0006;-5,72005;0,65362;9,11742
2,0057;-5,56921;0,52433;8,83969
2,0057;-5,4902;0,44772;8,71041
2,0063;-5,33698;0,28491;8,51169
2,0082;-5,16938;0,13168;8,34888
2,0107;-5,08558;0,03831;8,26508
2,0117;-4,94672;-0,13886;8,03763
2,0137;-4,87699;-0,22027;7,9299
2,0162;-4,73573;-0,37589;7,72639
2,0191;-4,59447;-0,52194;7,54203
2,0197;-4,52983;-0,59855;7,5157
2,022;-4,41251;-0,69671;7,45106
2,0238;-4,27365;-0,7422;7,38641
2,0256;-4,19704;-0,74699;7,34092
2,0276;-4,08451;-0,7015;7,29543
2,0297;-4,01268;-0,65122;7,29064
2,0322;-3,98395;-0,53151;7,25952
2,0338;-3,99592;-0,4118;7,23079
2,0358;-4,05817;-0,38307;7,19727
2,0386;-4,22337;-0,27533;7,08235
2,0398;-4,27365;-0,24181;7,06319
2,0416;-4,34787;-0,21308;7,03686
2,0437;-4,49631;-0,21787;6,99855
2,0457;-4,61602;-0,2059;6,97461
2,0494;-4,68306;-0,20111;6,96264
2,0498;-4,79559;-0,2059;6,91954
2,0518;-4,86502;-0,21069;6,90518
2,0543;-4,97545;-0,20351;6,90997
2,0558;-5,04488;-0,17478;6,95546
2,0592;-5,02573;-0,07901;7,03925
2,0596;-5,03291;-0,02394;7,06559
2,0621;-5,00658;0,09816;7,07995
2,0643;-4,96587;0,16041;7,04643
2,0657;-4,89644;0,30646;6,92912
2,0678;-4,8291;0,3711;6,75674
2,07;-4,78362;0,52194;6,65379
2,0716;-4,69503;0,64165;6,4838
2,0737;-4,64954;0,68953;6,43591
2,0818;-4,51307;0,82121;6,38564
2,0818;-4,32632;1,03669;6,38564
2,0818;-4,22098;1,13725;6,41197
2,0818;-3,9624;1,33118;6,49337
2,0841;-3,69904;1,49398;6,61308
2,0858;-3,58412;1,5706;6,64421
2,0878;-3,36146;1,71425;6,67773
2,09;-3,25851;1,80762;6,71603
2,0917;-3,07655;2,03268;6,87884
2,0935;-2,91614;2,26252;7,1446
2,0955;-2,85868;2,35589;7,30261
2,0992;-2,71024;2,67672;7,73836
2,0994;-2,65038;2,77727;7,87483
2,1016;-2,57856;2,89698;8,00651
2,1036;-2,49955;3,02388;8,2172
2,1055;-2,27449;3,32076;8,48535
2,1075;-2,20027;3,48117;8,5045
2,1096;-2,27928;3,58412;8,54521
2,1115;-2,39181;3,58412;8,60985
2,1135;-2,58813;3,51229;8,71759
2,1156;-2,76291;3,45962;8,69604
2,1189;-2,92811;3,40455;8,56915
2,1194;-3,02388;3,36385;8,48535
2,1223;-3,21541;3,2226;8,30818
2,1236;-3,26569;3,14598;8,20762
2,1259;-3,27287;2,99036;7,98736
2,1275;-3,22738;2,90417;7,85089
2,1338;-3,19865;2,72939;7,56119
2,1338;-3,11725;2,54982;7,33613
2,1338;-3,07176;2,4373;7,25712
2,1391;-2,99754;2,19309;7,15896
2,1391;-2,90417;2,00634;7,13023
2,1398;-2,83952;1,94649;7,13023
2,1433;-2,67432;1,88184;7,07756
2,1433;-2,51631;1,84354;7,01292
2,1455;-2,43251;1,82917;6,99855
2,1483;-2,2721;1,78607;7,04883
2,1501;-2,17872;1,75734;7,08235
2,1523;-1,99916;1,74777;7,05601
2,1534;-1,85551;1,81241;6,97221
2,1554;-1,75974;1,85072;6,92912
2,1582;-1,4054;1,85311;6,88842
2,1594;-1,26414;1,81959;6,87405
2,1618;-1,12288;1,78129;6,87884
2,1637;-0,87149;1,66397;6,89321
2,1655;-0,65122;1,57299;6,93151
2,1678;-0,55545;1,36469;6,95306
2,1697;-0,46926;1,1157;7,02968
2,1718;-0,48602;0,95529;7,08714
2,1735;-0,57461;0,62249;7,23318
2,1757;-0,71826;0,28012;7,36486
2,1782;-0,96726;-0,0838;7,49415
2,1802;-1,13485;-0,25139;7,56598
2,1825;-1,54187;-0,5794;7,68808
2,1834;-1,79565;-0,72784;7,74554
2,1854;-2,29125;-0,96007;7,80779
2,1873;-2,51631;-1,01754;7,76948
2,1896;-2,89698;-1,03908;7,5995
2,1926;-3,19387;-1,03908;7,40557
2,1938;-3,29203;-1,04627;7,35529
2,1955;-3,39737;-1,04627;7,28346
2,1983;-3,39737;-1,11091;7,25712
2,2001;-3,34949;-1,16358;7,24755
2,204;-3,27048;-1,30723;7,31219
2,204;-3,19147;-1,41018;7,50133
2,2059;-3,15077;-1,652;7,55161
2,2075;-3,08134;-1,86748;7,58992
2,2095;-3,06697;-1,96803;7,63301
2,2163;-3,06697;-2,18112;7,85089
2,2163;-3,03824;-2,46124;8,10707
2,2163;-3,02627;-2,61926;8,20523
2,2183;-3,18668;-3,14359;8,61703
2,2193;-3,30879;-3,14359;8,88758
2,2221;-3,45723;-3,54581;9,25628
2,2244;-3,66073;-3,95762;9,83329
2,2254;-3,6751;-4,11324;9,90751
2,2273;-3,68946;-4,33111;10,07749
2,2296;-3,58651;-4,52744;10,14453
2,2313;-3,50751;-4,56335;10,1182
2,2333;-3,32315;-4,51307;10,00327
2,2353;-3,10528;-4,30717;9,81413
2,2382;-2,806;-3,95043;9,57711
2,2393;-2,62405;-3,70383;9,42148
2,2434;-2,16915;-3,11246;9,07672
2,2445;-1,86748;-2,79164;8,89236
2,2516;-1,12767;-2,12366;8,56196
2,2516;-0,73502;-1,78368;8,41113
2,2516;0,09337;-1,14682;8,15974
2,2517;0,93613;-0,5794;7,9275
2,2536;1,35512;-0,33279;7,81258
2,2561;2,23618;0,06464;7,60428
2,2588;3,12922;0,33519;7,48218
2,2594;3,51948;0,40462;7,475
2,2614;4,15633;0,38786;7,54922
2,2637;4,40773;0,29928;7,61625
2,2662;4,73813;0,01437;7,81976
2,2674;4,84826;-0,38307;8,05918
2,2693;4,81713;-0,60094;8,18368
2,2716;4,6232;-1,05584;8,42071
2,2738;4,27604;-1,46525;8,61224
2,2753;4,06535;-1,66636;8,70322
2,2781;3,51469;-2,08774;8,94743
2,2793;3,19865;-2,32238;9,09348
2,2812;2,44687;-2,83713;9,3736
2,2837;1,58975;-3,25611;9,64893
2,2854;1,22104;-3,35428;9,76864
2,2874;0,65601;-3,33512;10,00567
2,2894;0,38307;-2,88501;10,02482
2,2913;0,37589;-2,50673;9,82131
2,2934;0,26097;-1,88184;9,12221
2,2953;-0,45729;-1,82199;8,44704
2,2986;-1,56102;-1,98719;8,22678
2,2994;-2,06859;-1,98479;8,25072
2,302;-2,46363;-1,901;8,27945
2,3034;-2,99275;-1,53708;8,27466
2,3054;-3,19865;-1,02711;8,14298
2,3082;-3,23457;-0,75657;8,01369
2,3095;-3,27287;-0,22505;7,73118
2,3113;-3,19865;0,17957;7,42951
2,3139;-3,14359;0,31603;7,28585
2,3153;-3,10049;0,46926;6,95067
2,3183;-3,07176;0,56264;6,57717
2,32;-3,00472;0,6177;6,35212
2,3214;-2,77249;0,74699;5,84933
2,3234;-2,60729;0,80206;5,58837
2,3253;-2,18591;0,91219;5,02812
2,3275;-1,66397;0,91459;4,47716
2,3294;-1,37906;0,88346;4,22816
2,3325;-0,81403;0,70868;3,80918
2,334;-0,31125;0,44532;3,48596
2,3355;-0,10295;0,29209;3,33273
2,3396;0,32561;-0,01915;3,18429
2,3398;0,48123;-0,16759;3,11486
2,3414;0,62968;-0,4956;3,06937
2,3441;0,60094;-0,80924;3,06937
2,3466;0,54109;-0,93853;3,0574
2,3477;0,36392;-1,13485;3,03585
2,3505;0,05028;-1,2378;3,24175
2,3519;-0,18435;-1,24738;3,48835
2,3538;-0,68474;-1,22104;4,1276
2,3557;-1,13725;-1,19231;4,85305
2,3586;-1,59454;-1,17795;5,67935
2,3596;-1,83396;-1,24259;6,17255
2,3614;-2,1069;-1,35512;6,70167
2,3637;-2,75094;-1,69031;7,79821
2,3658;-3,48835;-2,11647;8,85406
2,3678;-3,87142;-2,31759;9,31853
2,3695;-4,63996;-2,66953;10,12059
2,3731;-5,40162;-2,90417;10,72632
2,3743;-5,75117;-2,9736;10,97053
2,3757;-6,40479;-3,03824;11,31051
2,3784;-6,96743;-2,99515;11,49726
2,3856;-7,22121;-2,9329;11,53317
2,3856;-7,67132;-2,77009;11,48528
2,3856;-7,86286;-2,66475;11,43022
2,3856;-8,18608;-2,4349;11,24108
2,392;-8,49971;-2,21703;10,9825
2,392;-8,66013;-2,13323;10,86279
2,392;-8,97377;-1,99916;10,55873
2,3939;-9,23952;-1,89142;10,21396
2,3955;-9,39275;-1,86269;10,04398
2,3992;-9,75428;-1,82199;9,71358
2,4;-9,92187;-1,81959;9,56753
2,4018;-10,26903;-1,81959;9,25389
2,405;-10,65929;-1,81959;9,0001
2,4055;-10,85082;-1,81241;8,90194
2,4073;-11,26741;-1,75256;8,70562
2,4095;-11,72949;-1,69031;8,51647
2,4117;-11,94258;-1,67355;8,40874
2,4135;-12,34241;-1,61369;8,20283
2,4155;-12,70154;-1,57778;8,10946
2,4185;-13,00321;-1,47483;7,90356
2,4196;-13,10855;-1,43892;7,83892
2,4215;-13,20432;-1,41258;7,78624
2,4241;-13,38389;-1,34554;7,75512
2,4259;-13,50839;-1,23301;7,79103
2,4284;-13,55387;-1,15401;7,83892
2,4301;-13,62091;-0,97923;7,97299
2,435;-13,59458;-0,77333;8,16213
2,435;-13,54669;-0,68953;8,24593
2,4361;-13,35994;-0,5363;8,41352
2,4391;-13,0894;-0,39504;8,60027
2,4397;-12,92181;-0,34955;8,70322
2,4427;-12,60338;-0,27054;8,92588
2,4435;-12,44536;-0,26576;9,05278
2,4469;-12,17482;-0,2897;9,31374
2,4475;-12,05271;-0,44293;9,54119
2,4496;-12,0575;-0,56024;9,64654
2,4522;-12,16524;-0,79966;9,76146
2,4537;-12,35199;-0,9074;9,73034
2,4566;-12,44297;-1,06303;9,65372
2,4585;-12,61774;-1,12527;9,3736
2,4594;-12,68717;-1,10852;9,18446
2,4612;-12,78055;-1,00556;8,7535
2,4643;-12,85237;-0,80924;8,3417
2,4654;-12,89307;-0,69671;8,15495
2,4673;-13,01039;-0,50757;7,8461
2,4692;-13,14447;-0,33998;7,69047
2,4713;-13,18517;-0,23703;7,57555
2,4736;-13,31206;-0,12929;7,24037
2,4753;-13,41022;-0,10774;7,08474
2,4785;-13,78132;-0,02155;6,67055
2,4801;-13,92498;-0,00718;6,54605
2,4813;-14,09257;0,00958;6,43831
2,4841;-14,4517;0,0407;6,22044
2,4856;-14,87817;0,05507;6,00256
2,4882;-15,10562;0,0407;5,88525
2,4895;-15,54615;0,01437;5,67935
2,4913;-16,00105;-0,00958;5,4926
2,4935;-16,21413;-0,05986;5,39922
2,4957;-16,63072;-0,09816;5,23163
2,4986;-16,97788;-0,16999;5,13586
2,4995;-17,14308;-0,19154;5,11671
2,5019;-17,52376;-0,11971;5,19093
2,5034;-17,73445;-0,03831;5,26994
2,5055;-18,07922;0,2059;5,38246
2,5097;-18,29709;0,50996;5,43993
2,5097;-18,40483;0,67516;5,42556
2,5114;-18,65143;1,00556;5,32022
2,5195;-18,79987;1,15879;5,25318
2,5195;-19,12309;1,39343;5,12629
2,5195;-19,45349;1,53229;5,01855
2,5199;-19,58996;1,55384;5,00658
2,5248;-19,79825;1,58496;5,02573
2,5248;-19,87966;1,59214;5,05925
2,5273;-19,87247;1,58017;5,08558
2,5281;-19,79107;1,54187;5,17896
2,5309;-19,66897;1,51314;5,29867
2,5324;-19,59714;1,49877;5,33219
2,5345;-19,49419;1,46046;5,34176
2,5354;-19,46306;1,42934;5,29867
2,5383;-19,47025;1,28569;5,19093
2,5393;-19,46785;1,23062;5,09995
2,5413;-19,46546;1,18034;4,98503
2,5437;-19,4463;1,06781;4,70461
2,5453;-19,43673;0,91698;4,39336
2,5473;-19,41757;0,85473;4,23534
2,5493;-19,33857;0,76614;3,92649
2,5513;-19,30505;0,7039;3,6344
2,5533;-19,28829;0,68953;3,45723
2,5554;-19,24519;0,6201;3,055
2,5582;-19,2404;0,49321;2,6408
2,5593;-19,27632;0,44532;2,40378
2,5614;-19,43433;0,33279;1,9824
2,5637;-19,52052;0,26097;1,81002
2,5654;-19,6139;0,16999;1,57299
2,5692;-19,53728;0,23942;1,55144
2,5695;-19,46785;0,32561;1,57778
2,5717;-19,2835;0,59855;1,68312
2,5734;-19,18534;0,85952;1,6927
2,5756;-19,13027;0,97444;1,71904
2,5783;-18,91;1,30484;1,94409
2,5793;-18,582;1,48919;2,36068
2,5814;-17,11435;2,26731;4,06057
2,5841;-14,95957;4,00071;6,68012
2,5856;-13,93455;4,95869;8,03763
2,5874;-12,02159;6,54126;10,42705
2,5897;-10,70956;7,07038;11,16925
2,5918;-10,29537;7,41035;11,18362
2,5937;-9,74709;6,77828;9,59865
2,5956;-9,48134;6,30663;8,78223
2,5986;-9,35684;4,69264;7,47739
2,5993;-9,72315;3,77566;7,19009
2,6016;-10,33128;2,46603;6,75674
2,6043;-11,20516;-1,29287;6,151
2,6056;-12,99603;-4,2138;5,17656
2,6074;-14,24341;-5,1215;4,44364
2,6094;-16,74086;-5,92595;2,51152
2,6135;-17,95232;-5,38246;1,24259
2,6141;-17,68657;-4,45561;1,50595
2,6154;-15,55812;-1,50356;4,8315
2,6183;-12,68717;1,64242;9,65611
2,6199;-11,49247;2,77967;11,36557
2,6218;-9,87159;4,10127;12,5507
2,6237;-9,40233;4,35266;12,23467
2,6256;-9,09587;4,33829;10,93222
2,6274;-9,31135;3,9648;9,89793
2,6294;-9,50767;3,74693;9,63217
2,6363;-10,07031;3,31118;9,28501
2,6364;-10,25467;3,11486;9,00489
2,6364;-9,93863;2,93769;8,9618
2,6394;-9,27065;2,6408;8,88997
2,6394;-8,71998;2,42533;8,91391
2,6421;-7,68329;1,70707;8,94743
2,6447;-7,32895;0,54588;9,24192
2,6457;-7,36965;-0,07661;9,46458
2,6484;-7,65217;-1,20189;9,83568
2,6495;-8,26508;-2,01592;9,36163
2,6521;-8,67928;-2,26491;8,69843
2,6537;-9,42627;-2,38941;7,00334
2,6555;-9,73512;-2,26491;6,2779
2,6586;-10,6545;-1,58496;4,34548
2,6593;-10,91546;-1,36948;3,74214
2,6622;-11,10221;-1,15879;3,27527
2,6634;-11,36557;-0,81403;2,66714
2,6654;-11,37994;-0,6177;2,60489
2,6678;-11,29854;-0,55306;2,69108
2,6701;-10,779;-0,46208;3,25372
2,6715;-9,90511;-0,3735;4,64475
2,6734;-9,55556;-0,32082;5,18375
2,6755;-9,46937;-0,58419;5,54527
2,6792;-10,12777;-1,21865;4,83389
2,6798;-10,50606;-1,64003;4,11563
2,6825;-10,858;-2,42054;2,60729
2,6839;-10,79815;-2,70784;1,98719
2,6856;-10,39832;-3,06218;0,58179
2,6876;-9,71358;-3,14359;-1,1971
2,6904;-9,28501;-3,0957;-2,16196
2,6916;-8,4231;-2,85149;-3,94564
2,6933;-8,0089;-2,70305;-4,63039
2,6953;-7,24755;-2,44927;-5,51654
2,6986;-6,649;-2,22661;-5,73681
2,6992;-6,42155;-2,11647;-5,63386
2,7012;-6,15579;-1,91057;-5,13826
2,704;-6,15819;-1,72861;-4,52744
2,7054;-6,22283;-1,69031;-4,19225
